storage/path,storage/name,storage/read_only,printer/state,printer/temp_bed,printer/target_bed,printer/temp_nozzle,printer/target_nozzle,printer/axis_z,printer/axis_x,printer/axis_y,printer/flow,printer/speed,printer/fan_hotend,printer/fan_print,timestamp,job/id,job/progress,job/time_remaining,job/time_printing,filename,shape,transfer/id,transfer/time_transferring,transfer/progress,transfer/transferred
/usb/,usb,false,PRINTING,59.9,60,220.1,220,57.2,,,100,100,7867,5938,2025-03-11 18:06:49,93,94,660,12739,,,,,,
/usb/,usb,false,PRINTING,60,60,219.2,220,57.4,,,100,100,7888,5956,2025-03-11 18:06:54,93,94,660,12744,,,,,,
/usb/,usb,false,PRINTING,60.1,60,220.6,220,57.4,,,100,100,7833,5957,2025-03-11 18:06:59,93,94,660,12749,,,,,,
/usb/,usb,false,PRINTING,60,60,219.2,220,57.4,,,100,100,7873,5910,2025-03-11 18:07:04,93,94,660,12754,,,,,,
/usb/,usb,false,PRINTING,59.9,60,220.5,220,57.6,,,100,100,7863,5927,2025-03-11 18:07:09,93,95,660,12759,,,,,,
/usb/,usb,false,PRINTING,60,60,219.5,220,58.2,,,100,100,7887,5916,2025-03-11 18:07:14,93,95,600,12764,,,,,,
/usb/,usb,false,PRINTING,60,60,220.4,220,57.8,,,100,100,7895,5872,2025-03-11 18:07:19,93,95,600,12769,,,,,,
/usb/,usb,false,PRINTING,60,60,220.1,220,57.8,,,100,100,7875,5944,2025-03-11 18:07:24,93,95,600,12774,,,,,,
/usb/,usb,false,PRINTING,59.9,60,219.8,220,58,,,100,100,7889,5904,2025-03-11 18:07:29,93,95,600,12779,,,,,,
/usb/,usb,false,PRINTING,60.1,60,220.4,220,58,,,100,100,7865,5965,2025-03-11 18:07:34,93,95,600,12784,,,,,,
/usb/,usb,false,PRINTING,60.1,60,219.3,220,58,,,100,100,7891,5950,2025-03-11 18:07:39,93,95,600,12789,,,,,,
/usb/,usb,false,PRINTING,60,60,220.1,220,58.2,,,100,100,7866,5929,2025-03-11 18:07:44,93,95,600,12794,,,,,,
/usb/,usb,false,PRINTING,60.1,60,219.8,220,58.2,,,100,100,7868,5923,2025-03-11 18:07:49,93,95,600,12799,,,,,,
/usb/,usb,false,PRINTING,60,60,220.3,220,58.4,,,100,100,7871,5888,2025-03-11 18:07:54,93,95,600,12804,,,,,,
/usb/,usb,false,PRINTING,60,60,220,220,58.4,,,100,100,7869,5901,2025-03-11 18:07:59,93,95,600,12809,,,,,,
/usb/,usb,false,PRINTING,60,60,220,220,58.6,,,100,100,7878,5960,2025-03-11 18:08:04,93,95,600,12814,,,,,,
/usb/,usb,false,PRINTING,60,60,220.4,220,58.6,,,100,100,7883,5938,2025-03-11 18:08:09,93,95,600,12819,,,,,,
/usb/,usb,false,PRINTING,60,60,219.6,220,58.8,,,100,100,7844,5925,2025-03-11 18:08:14,93,95,540,12824,,,,,,
/usb/,usb,false,PRINTING,59.9,60,220.5,220,58.8,,,100,100,7868,5939,2025-03-11 18:08:19,93,95,540,12829,,,,,,
/usb/,usb,false,PRINTING,60,60,219.5,220,58.8,,,100,100,7888,5913,2025-03-11 18:08:24,93,95,540,12834,,,,,,
/usb/,usb,false,PRINTING,60,60,220.4,220,59,,,100,100,7874,5913,2025-03-11 18:08:29,93,95,540,12839,,,,,,
/usb/,usb,false,PRINTING,60,60,219.6,220,59,,,100,100,7903,5948,2025-03-11 18:08:34,93,95,540,12844,,,,,,
/usb/,usb,false,PRINTING,59.9,60,220.4,220,59.2,,,100,100,7876,5901,2025-03-11 18:08:39,93,95,540,12849,,,,,,
/usb/,usb,false,PRINTING,60,60,219.8,220,59.2,,,100,100,7858,5914,2025-03-11 18:08:44,93,95,540,12854,,,,,,
/usb/,usb,false,PRINTING,60,60,220,220,59.4,,,100,100,7880,5927,2025-03-11 18:08:49,93,95,540,12859,,,,,,
/usb/,usb,false,PRINTING,60,60,220.1,220,59.4,,,100,100,7850,5918,2025-03-11 18:08:54,93,95,540,12864,,,,,,
/usb/,usb,false,PRINTING,60,60,219.9,220,59.6,,,100,100,7878,5913,2025-03-11 18:08:59,93,95,540,12869,,,,,,
/usb/,usb,false,PRINTING,60.1,60,220.3,220,59.6,,,100,100,7900,5980,2025-03-11 18:09:04,93,95,540,12874,,,,,,
/usb/,usb,false,PRINTING,60,60,219.8,220,59.8,,,100,100,7836,5953,2025-03-11 18:09:09,93,95,540,12879,,,,,,
/usb/,usb,false,PRINTING,60,60,220.3,220,59.8,,,100,100,7886,5933,2025-03-11 18:09:14,93,95,480,12884,,,,,,
/usb/,usb,false,PRINTING,60,60,219.6,220,60,,,100,100,7875,5928,2025-03-11 18:09:19,93,96,480,12889,,,,,,
/usb/,usb,false,PRINTING,60,60,220.5,220,60,,,100,100,7872,5953,2025-03-11 18:09:24,93,96,480,12894,,,,,,
/usb/,usb,false,PRINTING,60,60,219.6,220,60.4,,,100,100,7874,5890,2025-03-11 18:09:29,93,96,480,12899,,,,,,
/usb/,usb,false,PRINTING,60,60,220.4,220,60.2,,,100,100,7860,5888,2025-03-11 18:09:34,93,96,480,12904,,,,,,
/usb/,usb,false,PRINTING,60,60,219.8,220,60.2,,,100,100,7869,5911,2025-03-11 18:09:39,93,96,480,12909,,,,,,
/usb/,usb,false,PRINTING,60,60,219.8,220,60.4,,,100,100,7869,5963,2025-03-11 18:09:44,93,96,480,12914,,,,,,
/usb/,usb,false,PRINTING,60,60,220.2,220,60.4,,,100,100,7877,5939,2025-03-11 18:09:49,93,96,480,12919,,,,,,
/usb/,usb,false,PRINTING,60,60,219.8,220,60.6,,,100,100,7859,5931,2025-03-11 18:09:54,93,96,480,12924,,,,,,
/usb/,usb,false,PRINTING,60.1,60,220.5,220,60.6,,,100,100,7882,5949,2025-03-11 18:09:59,93,96,480,12929,,,,,,
/usb/,usb,false,PRINTING,60,60,219.5,220,60.8,,,100,100,7843,5946,2025-03-11 18:10:04,93,96,480,12934,,,,,,
/usb/,usb,false,PRINTING,60,60,220.4,220,60.8,,,100,100,7887,5909,2025-03-11 18:10:09,93,96,480,12939,,,,,,
/usb/,usb,false,PRINTING,60,60,219.6,220,60.8,,,100,100,7849,5946,2025-03-11 18:10:14,93,96,420,12944,,,,,,
/usb/,usb,false,PRINTING,60,60,220.4,220,61,,,100,100,7836,5883,2025-03-11 18:10:19,93,96,420,12949,,,,,,
/usb/,usb,false,PRINTING,60,60,219.9,220,61,,,100,100,7862,5928,2025-03-11 18:10:24,93,96,420,12954,,,,,,
/usb/,usb,false,PRINTING,60,60,219.9,220,61.2,,,100,100,7874,5929,2025-03-11 18:10:29,93,96,420,12959,,,,,,
/usb/,usb,false,PRINTING,60,60,220,220,61.2,,,100,100,7866,5899,2025-03-11 18:10:34,93,96,420,12965,,,,,,
/usb/,usb,false,PRINTING,60,60,220.2,220,61.4,,,100,100,7840,5928,2025-03-11 18:10:39,93,96,420,12969,,,,,,
/usb/,usb,false,PRINTING,60,60,220.5,220,61.4,,,100,100,7868,5883,2025-03-11 18:10:44,93,96,420,12975,,,,,,
/usb/,usb,false,PRINTING,59.9,60,219.5,220,61.6,,,100,100,7888,5918,2025-03-11 18:10:49,93,96,420,12980,,,,,,
/usb/,usb,false,PRINTING,60,60,220,220,61.6,,,100,100,7854,5978,2025-03-11 18:10:54,93,96,420,12985,,,,,,
/usb/,usb,false,PRINTING,60.1,60,219.7,220,61.8,,,100,100,7868,5922,2025-03-11 18:10:59,93,96,420,12990,,,,,,
/usb/,usb,false,PRINTING,60,60,220.4,220,61.8,,,100,100,7863,5938,2025-03-11 18:11:04,93,96,420,12995,,,,,,
/usb/,usb,false,PRINTING,60,60,219.6,220,62,,,100,100,7874,5925,2025-03-11 18:11:09,93,96,360,13000,,,,,,
/usb/,usb,false,PRINTING,60,60,220.6,220,62,,,100,100,7852,5905,2025-03-11 18:11:14,93,96,360,13005,,,,,,
/usb/,usb,false,PRINTING,60,60,219.4,220,62.2,,,100,100,7858,5937,2025-03-11 18:11:20,93,96,360,13010,,,,,,
/usb/,usb,false,PRINTING,60,60,220.6,220,62.2,,,100,100,7888,5928,2025-03-11 18:11:25,93,96,360,13015,,,,,,
/usb/,usb,false,PRINTING,60,60,219.5,220,62.4,,,100,100,7882,5942,2025-03-11 18:11:30,93,96,360,13020,,,,,,
/usb/,usb,false,PRINTING,60,60,220.4,220,62.4,,,100,100,7861,5903,2025-03-11 18:11:35,93,97,360,13025,,,,,,
/usb/,usb,false,PRINTING,60,60,219.8,220,62.6,,,100,100,7885,5932,2025-03-11 18:11:40,93,97,360,13030,,,,,,
/usb/,usb,false,PRINTING,60,60,219.7,220,62.6,,,100,100,7861,5975,2025-03-11 18:11:45,93,97,360,13035,,,,,,
/usb/,usb,false,PRINTING,60,60,219.9,220,63.1,,,100,100,7824,5945,2025-03-11 18:11:50,93,97,360,13040,,,,,,
/usb/,usb,false,PRINTING,60,60,220.1,220,62.8,,,100,100,7880,5909,2025-03-11 18:11:55,93,97,360,13045,,,,,,
/usb/,usb,false,PRINTING,60,60,219.8,220,62.8,,,100,100,7857,5929,2025-03-11 18:12:00,93,97,360,13050,,,,,,
/usb/,usb,false,PRINTING,60,60,220.3,220,63,,,100,100,7893,5897,2025-03-11 18:12:05,93,97,360,13055,,,,,,
/usb/,usb,false,PRINTING,60.1,60,220.1,220,63,,,100,100,7889,5940,2025-03-11 18:12:10,93,97,300,13060,,,,,,
/usb/,usb,false,PRINTING,59.9,60,220.3,220,63.2,,,100,100,7864,5910,2025-03-11 18:12:15,93,97,300,13065,,,,,,
/usb/,usb,false,PRINTING,60,60,220.1,220,63.2,,,100,100,7887,5932,2025-03-11 18:12:20,93,97,300,13070,,,,,,
/usb/,usb,false,PRINTING,60,60,220.3,220,63.4,,,100,100,7898,5926,2025-03-11 18:12:25,93,97,300,13075,,,,,,
/usb/,usb,false,PRINTING,60,60,220.1,220,63.4,,,100,100,7902,5936,2025-03-11 18:12:30,93,97,300,13080,,,,,,
/usb/,usb,false,PRINTING,60,60,220.3,220,63.6,,,100,100,7887,5929,2025-03-11 18:12:35,93,97,300,13085,,,,,,
/usb/,usb,false,PRINTING,60,60,220,220,63.8,,,100,100,7895,5961,2025-03-11 18:12:40,93,97,300,13090,,,,,,
/usb/,usb,false,PRINTING,60,60,220,220,63.9,,,100,100,7870,5908,2025-03-11 18:12:45,93,97,300,13095,,,,,,
/usb/,usb,false,PRINTING,60,60,219.8,220,64,,,100,100,7897,5954,2025-03-11 18:12:50,93,97,300,13100,,,,,,
/usb/,usb,false,PRINTING,59.9,60,220,220,64,,,100,100,7879,5904,2025-03-11 18:12:55,93,97,300,13105,,,,,,
/usb/,usb,false,PRINTING,60,60,219.9,220,64.2,,,100,100,7869,5924,2025-03-11 18:13:00,93,97,300,13110,,,,,,
/usb/,usb,false,PRINTING,60,60,220.1,220,64.2,,,100,100,7903,5913,2025-03-11 18:13:05,93,97,300,13115,,,,,,
/usb/,usb,false,PRINTING,60,60,219.9,220,64.4,,,100,100,7873,5940,2025-03-11 18:13:10,93,97,240,13120,,,,,,
/usb/,usb,false,PRINTING,60,60,220.4,220,64.4,,,100,100,7878,5942,2025-03-11 18:13:15,93,97,240,13125,,,,,,
/usb/,usb,false,PRINTING,60,60,219.7,220,64.6,,,100,100,7875,5973,2025-03-11 18:13:20,93,97,240,13130,,,,,,
/usb/,usb,false,PRINTING,60,60,220.1,220,64.6,,,100,100,7844,5973,2025-03-11 18:13:25,93,97,240,13135,,,,,,
/usb/,usb,false,PRINTING,60,60,220,220,64.8,,,100,100,7864,5921,2025-03-11 18:13:30,93,97,240,13140,,,,,,
/usb/,usb,false,PRINTING,60,60,220.3,220,65,,,100,100,7888,5969,2025-03-11 18:13:35,93,97,240,13145,,,,,,
/usb/,usb,false,PRINTING,60,60,219.8,220,65,,,100,100,7856,5952,2025-03-11 18:13:40,93,97,240,13150,,,,,,
/usb/,usb,false,PRINTING,60,60,220.1,220,65.2,,,100,100,7891,5988,2025-03-11 18:13:45,93,98,240,13155,,,,,,
/usb/,usb,false,PRINTING,60,60,220,220,65.2,,,100,100,7881,5942,2025-03-11 18:13:50,93,98,240,13160,,,,,,
/usb/,usb,false,PRINTING,59.9,60,219.9,220,65.4,,,100,100,7875,5954,2025-03-11 18:13:55,93,98,240,13165,,,,,,
/usb/,usb,false,PRINTING,60,60,220.3,220,65.4,,,100,100,7883,5926,2025-03-11 18:14:00,93,98,240,13170,,,,,,
/usb/,usb,false,PRINTING,60,60,220,220,65.6,,,100,100,7849,5981,2025-03-11 18:14:05,93,98,240,13175,,,,,,
/usb/,usb,false,PRINTING,60,60,220.1,220,65.8,,,100,100,7859,5983,2025-03-11 18:14:10,93,98,180,13180,,,,,,
/usb/,usb,false,PRINTING,60,60,220,220,65.8,,,100,100,7884,5948,2025-03-11 18:14:15,93,98,180,13185,,,,,,
/usb/,usb,false,PRINTING,60,60,220.2,220,66,,,100,100,7886,6002,2025-03-11 18:14:20,93,98,180,13190,,,,,,
/usb/,usb,false,PRINTING,60,60,220.1,220,66,,,100,100,7864,5952,2025-03-11 18:14:25,93,98,180,13195,,,,,,
/usb/,usb,false,PRINTING,60,60,220,220,66.2,,,100,100,7871,5971,2025-03-11 18:14:30,93,98,180,13200,,,,,,
/usb/,usb,false,PRINTING,60,60,220.3,220,66.2,,,100,100,7871,5939,2025-03-11 18:14:35,93,98,180,13205,,,,,,
/usb/,usb,false,PRINTING,60,60,220,220,66.4,,,100,100,7872,5968,2025-03-11 18:14:40,93,98,180,13210,,,,,,
/usb/,usb,false,PRINTING,60,60,220.2,220,66.6,,,100,100,7852,5941,2025-03-11 18:14:45,93,98,180,13215,,,,,,
/usb/,usb,false,PRINTING,59.9,60,220.1,220,66.6,,,100,100,7828,5976,2025-03-11 18:14:50,93,98,180,13220,,,,,,
/usb/,usb,false,PRINTING,60,60,220.2,220,66.8,,,100,100,7863,5950,2025-03-11 18:14:55,93,98,180,13225,,,,,,
/usb/,usb,false,PRINTING,60,60,220.1,220,67,,,100,100,7815,5965,2025-03-11 18:15:00,93,98,180,13230,,,,,,
/usb/,usb,false,PRINTING,60,60,220,220,67,,,100,100,7815,5967,2025-03-11 18:15:05,93,98,180,13235,,,,,,
/usb/,usb,false,PRINTING,60.1,60,220.1,220,67.2,,,100,100,7874,5986,2025-03-11 18:15:10,93,98,120,13240,,,,,,
/usb/,usb,false,PRINTING,60,60,220,220,67.2,,,100,100,7877,5944,2025-03-11 18:15:15,93,98,120,13245,,,,,,
/usb/,usb,false,PRINTING,60,60,220,220,67.4,,,100,100,7862,5954,2025-03-11 18:15:20,93,98,120,13250,,,,,,
/usb/,usb,false,PRINTING,60,60,220.1,220,67.6,,,100,100,7879,5977,2025-03-11 18:15:25,93,98,120,13255,,,,,,
/usb/,usb,false,PRINTING,60,60,220,220,67.6,,,100,100,7823,5945,2025-03-11 18:15:30,93,98,120,13260,,,,,,
/usb/,usb,false,PRINTING,60,60,220.1,220,67.8,,,100,100,7840,5968,2025-03-11 18:15:35,93,98,120,13265,,,,,,
/usb/,usb,false,PRINTING,60,60,220,220,67.8,,,100,100,7866,5947,2025-03-11 18:15:40,93,98,120,13270,,,,,,
/usb/,usb,false,PRINTING,60,60,220.2,220,68,,,100,100,7866,5983,2025-03-11 18:15:45,93,98,120,13276,,,,,,
/usb/,usb,false,PRINTING,59.9,60,220,220,68.2,,,100,100,7840,5914,2025-03-11 18:15:50,93,98,120,13280,,,,,,
/usb/,usb,false,PRINTING,60,60,220.2,220,68.2,,,100,100,7848,5921,2025-03-11 18:15:55,93,98,120,13286,,,,,,
/usb/,usb,false,PRINTING,60.1,60,220.1,220,68.4,,,100,100,7864,5954,2025-03-11 18:16:00,93,99,120,13291,,,,,,
/usb/,usb,false,PRINTING,60,60,220,220,68.6,,,100,100,7874,6008,2025-03-11 18:16:05,93,99,120,13296,,,,,,
/usb/,usb,false,PRINTING,60,60,220.1,220,68.6,,,100,100,7852,5987,2025-03-11 18:16:10,93,99,60,13301,,,,,,
/usb/,usb,false,PRINTING,60,60,220.1,220,68.8,,,100,100,7850,5979,2025-03-11 18:16:15,93,99,60,13306,,,,,,
/usb/,usb,false,PRINTING,60,60,220,220,68.8,,,100,100,7893,5922,2025-03-11 18:16:20,93,99,60,13311,,,,,,
/usb/,usb,false,PRINTING,60,60,220.2,220,69,,,100,100,7863,5964,2025-03-11 18:16:26,93,99,60,13316,,,,,,
/usb/,usb,false,PRINTING,60,60,220,220,69.2,,,100,100,7874,5981,2025-03-11 18:16:31,93,99,60,13321,,,,,,
/usb/,usb,false,PRINTING,60,60,220.1,220,69.2,,,100,100,7874,5951,2025-03-11 18:16:36,93,99,60,13326,,,,,,
/usb/,usb,false,PRINTING,60,60,220.1,220,69.4,,,100,100,7849,5971,2025-03-11 18:16:41,93,99,60,13331,,,,,,
/usb/,usb,false,PRINTING,60,60,220,220,69.4,,,100,100,7821,5981,2025-03-11 18:16:46,93,99,60,13336,,,,,,
/usb/,usb,false,PRINTING,60,60,220.2,220,69.6,,,100,100,7880,5970,2025-03-11 18:16:51,93,99,60,13341,,,,,,
/usb/,usb,false,PRINTING,60,60,220.1,220,69.8,,,100,100,7829,5972,2025-03-11 18:16:56,93,99,60,13346,,,,,,
/usb/,usb,false,PRINTING,60,60,220.1,220,69.8,,,100,100,7863,5984,2025-03-11 18:17:01,93,99,60,13351,,,,,,
/usb/,usb,false,PRINTING,60,60,220.2,220,70,,,100,100,7877,5987,2025-03-11 18:17:06,93,99,60,13356,,,,,,
/usb/,usb,false,PRINTING,60,60,220.1,220,70.2,,,100,100,7852,5985,2025-03-11 18:17:11,93,99,0,13361,,,,,,
/usb/,usb,false,PRINTING,60,60,220,220,70.4,,,100,100,7865,5940,2025-03-11 18:17:16,93,99,0,13366,,,,,,
/usb/,usb,false,PRINTING,60,60,220,220,70.6,,,100,100,7871,5962,2025-03-11 18:17:21,93,99,0,13371,,,,,,
/usb/,usb,false,PRINTING,60,60,220.1,220,70.8,,,100,100,7855,5936,2025-03-11 18:17:26,93,99,0,13376,,,,,,
/usb/,usb,false,PRINTING,60,60,220.1,220,71.2,,,100,100,7897,5951,2025-03-11 18:17:31,93,99,0,13381,,,,,,
/usb/,usb,false,PRINTING,60,60,220.1,220,71.4,,,100,100,7851,5956,2025-03-11 18:17:36,93,99,0,13386,,,,,,
/usb/,usb,false,PRINTING,60,60,220.2,220,71.8,,,100,100,7840,5974,2025-03-11 18:17:41,93,99,0,13391,,,,,,
/usb/,usb,false,PRINTING,60,60,220.1,220,72.4,,,100,100,7886,5961,2025-03-11 18:17:46,93,99,0,13396,,,,,,
/usb/,usb,false,PRINTING,60.1,60,220.2,220,72.8,,,100,100,7875,5980,2025-03-11 18:17:51,93,99,0,13401,,,,,,
/usb/,usb,false,PRINTING,60,60,220.3,220,73.4,,,100,100,7880,5972,2025-03-11 18:17:56,93,99,0,13406,,,,,,
/usb/,usb,false,PRINTING,60,60,220.3,220,74.4,,,100,100,7844,5911,2025-03-11 18:18:01,93,99,0,13411,,,,,,
/usb/,usb,false,PRINTING,59.8,0,220.1,0,98,,,100,100,7892,1512,2025-03-11 18:18:06,93,99,0,13413,,,,,,
/usb/,usb,false,PRINTING,59.7,0,216.8,0,98,,,100,100,7916,94,2025-03-11 18:18:11,93,99,0,13413,,,,,,
/usb/,usb,false,FINISHED,59.6,0,211.5,0,118.1,241,170,100,100,7947,1,2025-03-11 18:18:16,,,,,,,,,,
/usb/,usb,false,PRINTING,60,60,232.8,230,0.2,,,100,100,2999,0,2025-03-13 09:53:20,94,0,3180,191,,,,,,
/usb/,usb,false,PRINTING,60,60,232.9,230,0.2,,,100,100,3014,0,2025-03-13 09:53:25,94,0,3120,196,,,,,,
/usb/,usb,false,PRINTING,60.1,60,232.1,230,0.2,,,100,100,3000,0,2025-03-13 09:53:30,94,0,3120,201,,,,,,
/usb/,usb,false,PRINTING,60,60,231.5,230,0.2,,,100,100,3000,0,2025-03-13 09:53:35,94,1,3120,206,,,,,,
/usb/,usb,false,PRINTING,60,60,231.2,230,0.2,,,100,100,3000,0,2025-03-13 09:53:40,94,1,3120,211,,,,,,
/usb/,usb,false,PRINTING,60,60,230.6,230,0.2,,,100,100,3098,0,2025-03-13 09:53:45,94,1,3120,216,,,,,,
/usb/,usb,false,PRINTING,60,60,230.2,230,0.2,,,100,100,3602,0,2025-03-13 09:53:50,94,1,3120,221,,,,,,
/usb/,usb,false,PRINTING,60,60,229.9,230,0.2,,,100,100,3678,0,2025-03-13 09:53:55,94,1,3120,226,,,,,,
/usb/,usb,false,PRINTING,60,60,229.5,230,0.2,,,100,100,4053,0,2025-03-13 09:54:00,94,1,3120,231,,,,,,
/usb/,usb,false,PRINTING,60,60,229.4,230,0.2,,,100,100,4227,0,2025-03-13 09:54:05,94,1,3120,236,,,,,,
/usb/,usb,false,PRINTING,60,60,229.6,230,0.2,,,100,100,4255,0,2025-03-13 09:54:10,94,2,3120,241,,,,,,
/usb/,usb,false,PRINTING,60,60,229.8,230,0.2,,,100,100,4453,0,2025-03-13 09:54:15,94,2,3120,246,,,,,,
/usb/,usb,false,PRINTING,60,60,229.6,225,0.4,,,100,100,4513,0,2025-03-13 09:54:20,94,2,3120,251,,,,,,
/usb/,usb,false,PRINTING,60,60,223.5,225,0.4,,,100,100,4552,3855,2025-03-13 09:54:25,94,2,3060,256,,,,,,
/usb/,usb,false,PRINTING,60,60,219.8,225,0.4,,,100,100,4702,3967,2025-03-13 09:54:30,94,2,3060,261,,,,,,
/usb/,usb,false,PRINTING,60.1,60,222.5,225,0.4,,,100,100,4595,3997,2025-03-13 09:54:35,94,2,3060,266,,,,,,
/usb/,usb,false,PRINTING,60.1,60,221.3,225,0.6,,,100,100,4646,4069,2025-03-13 09:54:40,94,3,3060,271,,,,,,
/usb/,usb,false,PRINTING,60,60,220.7,225,0.6,,,100,100,4628,5758,2025-03-13 09:54:45,94,3,3060,276,,,,,,
/usb/,usb,false,PRINTING,60,60,222,225,0.6,,,100,100,4654,5851,2025-03-13 09:54:50,94,3,3060,281,,,,,,
/usb/,usb,false,PRINTING,60,60,222.4,225,0.6,,,100,100,4730,5917,2025-03-13 09:54:55,94,3,3060,286,,,,,,
/usb/,usb,false,PRINTING,59.9,60,223.4,225,0.6,,,100,100,4953,5872,2025-03-13 09:55:00,94,3,3060,291,,,,,,
/usb/,usb,false,PRINTING,60,60,223.8,225,0.8,,,100,100,4992,5896,2025-03-13 09:55:05,94,3,3060,296,,,,,,
/usb/,usb,false,PRINTING,60.1,60,224.3,225,0.8,,,100,100,5104,5898,2025-03-13 09:55:10,94,4,3060,301,,,,,,
/usb/,usb,false,PRINTING,59.9,60,224.9,225,0.8,,,100,100,5289,5875,2025-03-13 09:55:15,94,4,3060,306,,,,,,
/usb/,usb,false,PRINTING,60,60,225.2,225,0.8,,,100,100,5300,5850,2025-03-13 09:55:20,94,4,3060,311,,,,,,
/usb/,usb,false,PRINTING,60,60,225.2,225,0.8,,,100,100,5444,5852,2025-03-13 09:55:25,94,4,3000,316,,,,,,
/usb/,usb,false,PRINTING,60,60,225.4,225,1,,,100,100,5436,5866,2025-03-13 09:55:30,94,4,3000,321,,,,,,
/usb/,usb,false,PRINTING,60,60,225.4,225,1,,,100,100,5479,5831,2025-03-13 09:55:35,94,4,3000,326,,,,,,
/usb/,usb,false,PRINTING,60,60,225.4,225,1,,,100,100,5596,5841,2025-03-13 09:55:40,94,4,3000,331,,,,,,
/usb/,usb,false,PRINTING,60.1,60,225.1,225,1,,,100,100,5634,5826,2025-03-13 09:55:45,94,5,3000,336,,,,,,
/usb/,usb,false,PRINTING,60,60,225.2,225,1,,,100,100,5707,5826,2025-03-13 09:55:50,94,5,3000,341,,,,,,
/usb/,usb,false,PRINTING,60,60,225.1,225,1.2,,,100,100,5745,5843,2025-03-13 09:55:55,94,5,3000,346,,,,,,
/usb/,usb,false,PRINTING,60,60,225.1,225,1.2,,,100,100,5886,5866,2025-03-13 09:56:00,94,5,3000,351,,,,,,
/usb/,usb,false,PRINTING,60,60,225.1,225,1.2,,,100,100,5908,5825,2025-03-13 09:56:05,94,5,3000,356,,,,,,
/usb/,usb,false,PRINTING,60,60,225.1,225,1.2,,,100,100,5945,5856,2025-03-13 09:56:10,94,5,3000,361,,,,,,
/usb/,usb,false,PRINTING,60,60,225,225,1.2,,,100,100,6047,5836,2025-03-13 09:56:15,94,6,3000,366,,,,,,
/usb/,usb,false,PRINTING,60,60,224.7,225,1.4,,,100,100,6193,5835,2025-03-13 09:56:21,94,6,3000,371,,,,,,
/usb/,usb,false,PRINTING,60,60,225.2,225,1.4,,,100,100,6245,5852,2025-03-13 09:56:26,94,6,2940,376,,,,,,
/usb/,usb,false,PRINTING,60,60,224.9,225,1.4,,,100,100,6253,5824,2025-03-13 09:56:31,94,6,2940,381,,,,,,
/usb/,usb,false,PRINTING,60,60,225.1,225,1.4,,,100,100,6271,5839,2025-03-13 09:56:36,94,6,2940,386,,,,,,
/usb/,usb,false,PRINTING,60,60,225,225,1.4,,,100,100,6372,5857,2025-03-13 09:56:41,94,6,2940,391,,,,,,
/usb/,usb,false,PRINTING,60,60,224.7,225,1.6,,,100,100,6419,5788,2025-03-13 09:56:46,94,7,2940,397,,,,,,
/usb/,usb,false,PRINTING,60,60,225.1,225,1.6,,,100,100,6594,5815,2025-03-13 09:56:51,94,7,2940,401,,,,,,
/usb/,usb,false,PRINTING,60.1,60,225.1,225,1.6,,,100,100,6591,5822,2025-03-13 09:56:56,94,7,2940,407,,,,,,
/usb/,usb,false,PRINTING,60,60,225,225,1.6,,,100,100,6646,5848,2025-03-13 09:57:01,94,7,2940,412,,,,,,
/usb/,usb,false,PRINTING,60,60,225.1,225,1.6,,,100,100,6794,5854,2025-03-13 09:57:06,94,7,2940,417,,,,,,
/usb/,usb,false,PRINTING,60,60,224.8,225,1.8,,,100,100,6809,5796,2025-03-13 09:57:11,94,7,2940,422,,,,,,
/usb/,usb,false,PRINTING,60,60,225.1,225,1.8,,,100,100,6877,5838,2025-03-13 09:57:16,94,7,2940,427,,,,,,
/usb/,usb,false,PRINTING,60,60,224.8,225,1.8,,,100,100,6983,5866,2025-03-13 09:57:21,94,8,2940,432,,,,,,
/usb/,usb,false,PRINTING,60,60,225,225,1.8,,,100,100,6975,5831,2025-03-13 09:57:26,94,8,2880,437,,,,,,
/usb/,usb,false,PRINTING,60,60,224.9,225,1.8,,,100,100,7076,5817,2025-03-13 09:57:31,94,8,2880,442,,,,,,
/usb/,usb,false,PRINTING,60,60,224.8,225,2,,,100,100,7152,5831,2025-03-13 09:57:36,94,8,2880,447,,,,,,
/usb/,usb,false,PRINTING,60,60,225.1,225,2,,,100,100,7188,5809,2025-03-13 09:57:41,94,8,2880,452,,,,,,
/usb/,usb,false,PRINTING,60,60,225.1,225,2,,,100,100,7268,5833,2025-03-13 09:57:46,94,8,2880,457,,,,,,
/usb/,usb,false,PRINTING,60,60,224.8,225,2,,,100,100,7325,5822,2025-03-13 09:57:51,94,9,2880,462,,,,,,
/usb/,usb,false,PRINTING,60,60,225,225,2,,,100,100,7391,5820,2025-03-13 09:57:56,94,9,2880,467,,,,,,
/usb/,usb,false,PRINTING,60,60,224.7,225,2.2,,,100,100,7538,5843,2025-03-13 09:58:01,94,9,2880,472,,,,,,
/usb/,usb,false,PRINTING,60,60,225.2,225,2.2,,,100,100,7563,5835,2025-03-13 09:58:06,94,9,2880,477,,,,,,
/usb/,usb,false,PRINTING,60,60,224.9,225,2.2,,,100,100,7563,5869,2025-03-13 09:58:11,94,9,2880,482,,,,,,
/usb/,usb,false,PRINTING,60,60,225,225,2.2,,,100,100,7711,5842,2025-03-13 09:58:16,94,9,2880,487,,,,,,
